time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
2.8643081188201904,-48.95069357510546,5.8671124586286,-34.88000147230571,-61.2901248034284,0.6208833535009484,0.05,0.005278110504150391,0.13407373428344727,0.024936303,0.08416032,-48.95069357510546,0.0,4200,0.06718301773071289,0.9935255878439304,0.29555528827535676,-46.89250569798452
2.9044365882873535,-48.0585435822487,5.087402946218029,-34.175202189272454,-59.02609254485977,0.5905137513907223,0.05,0.004354238510131836,0.09258294105529785,0.028348144,0.09211874,-48.86147857581979,0.0,4200,0.06237220764160156,0.2917185182212699,0.22162673811959013,-46.47041275326529
2.910094976425171,-48.31275659787659,5.757526635942204,-34.69834124419364,-61.10428688743987,0.5758487421795353,0.05,0.004547119140625,0.13019847869873047,0.027907383,0.09485661,-48.80660637802547,0.0,4200,0.062100887298583984,0.222081598254477,0.1781040654129615,-46.504096494000855
2.8976550102233887,-46.577430895830716,5.257872743732403,-30.56930043628332,-58.739831780216385,0.5762132439858372,0.05,0.004538774490356445,0.12404417991638184,0.026055798,0.08908405,-48.58368882980599,0.0,4200,0.06294035911560059,0.17904120508233864,0.13234611511451452,-46.285091699571204
3.0095410346984863,-47.75239582473374,5.383543607356551,-34.4987077687067,-56.72973787542846,0.5678152554866621,0.05,0.004386186599731445,0.10314178466796875,0.027196085,0.09375761,-48.50055952929877,0.0,4200,0.06253385543823242,0.13157856063955625,0.10251017562909412,-45.949815606346654
3.0206034183502197,-47.06007445118233,5.078105527213163,-31.866819431799232,-57.366920648874725,0.5732598785144705,0.05,0.004198789596557617,0.14247965812683105,0.026520073,0.09108795,-48.35651102148712,0.0,4200,0.06268739700317383,0.10182522491800047,0.0899954585441668,-45.890821582248115
3.106213092803955,-48.27066816696976,5.70908843800427,-36.13936840042902,-61.27424450254541,0.5659696750957077,0.05,0.00998067855834961,0.08906054496765137,0.02531957,0.090602115,-48.34792673603539,0.0,4200,0.060105323791503906,0.08628023748324835,0.07842242253906989,-45.41542365284408
3.0154073238372803,-48.93545630340312,5.607911484329468,-38.73610911077584,-59.39306641279753,0.5517415366139511,0.05,0.004327058792114258,0.09261703491210938,0.025666947,0.091505736,-48.406679692772165,0.0,4200,0.06261038780212402,0.0896071056605599,0.08121363415560369,-44.854869397417296
3.1287996768951416,-46.97412057113687,6.03940108954283,-32.77507492612426,-62.590932374213324,0.5560141179492337,0.05,0.004450321197509766,0.1249847412109375,0.025437186,0.08995693,-48.26342378060864,0.0,4200,0.06357789039611816,0.08931534751665204,0.08212159296791105,-44.66919464344449
3.0276925563812256,-48.830512230802164,7.2287774198804735,-32.227825279896884,-66.81867144954572,0.5143692646672305,0.05,0.004408836364746094,0.11439323425292969,0.026104512,0.09801172,-48.32013262562799,0.0,4200,0.06316637992858887,0.09855157821596364,0.08676085987344521,-44.418937109387215
3.031406879425049,-49.4919875620597,5.851104238571659,-37.083657092121726,-64.31313798318662,0.5430528717772535,0.05,0.004381656646728516,0.11860847473144531,0.02618905,0.09388609,-48.43731811927117,0.0,4200,0.0644831657409668,0.0721674043854286,0.0650119191611188,-44.863572689898774
3.142643928527832,-48.24507350791823,6.048558219636694,-34.29867155785002,-62.421492630942765,0.5552156850159414,0.05,0.004351615905761719,0.08562254905700684,0.025478063,0.09079345,-48.418093658135874,0.0,4200,0.0820319652557373,0.08853685162671758,0.078566677854884,-44.22704887724042
3.242940902709961,-48.19137256627368,6.30094297299533,-34.656925846054605,-61.54044552561708,0.5549058181225,0.05,0.004410266876220703,0.1184546947479248,0.025133248,0.09169016,-48.395421548949656,0.0,4200,0.08648014068603516,0.07819473433998116,0.06839921445226697,-44.345200249696305
3.1490638256073,-49.11386868272134,6.608376502455843,-33.71709231946031,-61.000264978674316,0.5380564377155879,0.05,0.004200458526611328,0.09041857719421387,0.025286002,0.09556753,-48.467266262326824,0.0,4200,0.07931065559387207,0.07098672293835469,0.0583737556440753,-44.811208199033054
3.1562716960906982,-48.35998575381598,5.433818953691027,-36.339501076898536,-61.37216035585088,0.5539398045375644,0.05,0.010927677154541016,0.09082818031311035,0.02478137,0.09047941,-48.456538211475745,0.0,4200,0.07277941703796387,0.06100943705315328,0.05022203826617292,-44.42337552553914
3.1471290588378906,-47.79822962460095,6.10248484488019,-37.083509897816974,-60.96642926890048,0.5404303469439377,0.05,0.004305362701416016,0.11317682266235352,0.026890391,0.096910685,-48.39070735278827,0.0,4200,0.07309412956237793,0.052266108948424365,0.042745162561514775,-43.65981057848201
3.263754367828369,-47.331782852827146,6.220165486927624,-34.204965735328024,-67.2909520902172,0.5390416809685253,0.05,0.004405021667480469,0.10291695594787598,0.025485441,0.09423853,-48.28481490279216,0.0,4200,0.0769965648651123,0.04384569548542954,0.03488005015066518,-43.17543647030236
3.2587015628814697,-48.350418246774076,6.72309628534723,-34.276758637579896,-66.69983412691253,0.5156793850986626,0.05,0.004202604293823242,0.09321904182434082,0.024886405,0.099846445,-48.29137523719035,0.0,4200,0.07366490364074707,0.04551980511561901,0.035450857886353604,-43.175137421796464
3.369863510131836,-47.491392962243935,5.760313608284394,-32.19946323921118,-60.40249174454836,0.517254123839238,0.05,0.00433802604675293,0.16885876655578613,0.025166927,0.09888703,-48.21137700969571,0.0,4200,0.06949281692504883,0.02775215785814165,0.019166849893800502,-43.40428409731266
3.363525629043579,-47.472784311360634,8.023370003914584,-31.859576756870585,-68.52390772055317,0.5561592781405533,0.05,0.004282712936401367,0.0975334644317627,0.02481642,0.08710478,-48.137517739862204,0.0,4200,0.07408404350280762,0.04300674092428393,0.03291598445106319,-43.61846964261067
3.1679742336273193,-48.809215897891725,6.47705998173962,-35.123597196632176,-59.95764027527197,0.5337458212871372,0.05,0.004426479339599609,0.1114034652709961,0.025250869,0.1028344,-48.20468755566516,0.0,4200,0.07187056541442871,0.023231260520843566,0.018279997610707505,-43.42011842786532
3.3745031356811523,-46.60148662558489,5.031509575075018,-32.07578760247061,-58.11057770801045,0.5215308705779823,0.05,0.004192829132080078,0.10966300964355469,0.024559023,0.09527859,-48.044367462657135,0.0,4200,0.07471990585327148,0.019673344324920027,0.012690832463700818,-43.659738647719266
3.4813549518585205,-46.54912786533493,6.3681988700240435,-33.586094984600095,-64.0873945711136,0.5277961372013745,0.05,0.004505157470703125,0.1413428783416748,0.0246504,0.092762694,-47.894843502924914,0.0,4200,0.07778668403625488,0.020390189670278516,0.017882128710188926,-43.66618814228368
3.6743690967559814,-47.34652024829514,5.908586426288522,-34.678935977272815,-62.08854527610507,0.5102990737269882,0.05,0.004187822341918945,0.1261584758758545,0.025568308,0.099253155,-47.84001117746194,0.0,4200,0.075408935546875,0.0193508647253061,0.01648382027935698,-43.8169166225049
3.6759910583496094,-48.17060014359587,5.991922901593725,-34.124606734256666,-64.5203073403995,0.5101340898509075,0.05,0.004102945327758789,0.13290929794311523,0.02512073,0.09778894,-47.87307007407533,0.0,4200,0.07601261138916016,0.019641554847280432,0.016565284963636122,-43.94012400785594
3.273866653442383,-47.16246421582431,6.745097399099982,-30.61265488924876,-63.85108342753745,0.5373242651416396,0.05,0.0042133331298828125,0.10318446159362793,0.024873778,0.091283344,-47.80200948825023,0.0,4200,0.0704803466796875,0.025617747027382808,0.0217859614362571,-44.52182490496064
3.385024309158325,-46.94561665958351,5.3714776782291,-36.62268859470282,-58.50527653373227,0.5402112728258005,0.05,0.004453182220458984,0.09858393669128418,0.02552888,0.09286093,-47.71637020538356,0.0,4200,0.07494449615478516,0.0165372865735509,0.015726218574794375,-44.624349282233524
3.3892245292663574,-47.49368640483305,5.336076324256372,-35.187105976582835,-60.092839840175856,0.5273929955166846,0.05,0.004487276077270508,0.11066699028015137,0.025441406,0.09463162,-47.69410182532851,0.0,4200,0.07552409172058105,0.015429109212920187,0.01295372546973103,-44.7144082304634
3.3830325603485107,-46.944155178149906,5.383528484073367,-35.74076768441878,-62.13792616724744,0.5543533735071433,0.05,0.0042819976806640625,0.1005556583404541,0.025658082,0.092578545,-47.619107160610646,0.0,4200,0.07486915588378906,0.015694175303810762,0.014237841540066716,-44.76428357262502
3.3911523818969727,-46.387623903804915,5.695304937318203,-33.660159909289284,-62.53792583384594,0.5258971268134237,0.05,0.0042629241943359375,0.10399460792541504,0.024922682,0.09215159,-47.49595883493007,0.0,4200,0.0765681266784668,0.018131845203094046,0.016842902183416684,-45.03135120716262
3.5957021713256836,-47.55387070714097,6.483096677461562,-32.93519037262096,-63.47516670566707,0.5419937598500945,0.05,0.0044651031494140625,0.10144758224487305,0.024562502,0.09058199,-47.501750022151164,0.0,4200,0.0771491527557373,0.024593464796666627,0.018999801114802328,-45.34920116329742
3.60156512260437,-47.45164426095227,6.278981512987363,-33.662529042840454,-61.932877230984985,0.535994815897049,0.05,0.004515171051025391,0.13228702545166016,0.024966242,0.093360335,-47.49673944603128,0.0,4200,0.07824134826660156,0.020253987306677504,0.017465624300558504,-45.917584554641465
3.301943063735962,-47.042360032037365,6.013605934735753,-32.001017710624915,-63.34399632577361,0.5216387068912205,0.05,0.004197359085083008,0.0969228744506836,0.024359807,0.094690055,-47.45130150463189,0.0,4200,0.0795602798461914,0.01903079567174888,0.0177110662403732,-45.42819292749432
3.1946492195129395,-46.28272646251764,4.402135333786695,-36.240564212567286,-55.77186795341257,0.5335425583106004,0.05,0.004535675048828125,0.08743524551391602,0.025370415,0.093233466,-47.33444400042047,0.0,4200,0.08354353904724121,0.015650622902520426,0.010415154820830106,-45.277252141419865
3.4350409507751465,-47.08912141204037,5.255014368443773,-31.852056506976144,-57.254280800804224,0.5543638324960817,0.05,0.004441738128662109,0.09465813636779785,0.025104353,0.090790644,-47.30991174158246,0.0,4200,0.08043360710144043,0.016269290461419162,0.013997096514163568,-45.01212694434746
3.6183478832244873,-45.94150728640256,5.51813777353385,-32.20981158064666,-59.33022410187648,0.5312956014759578,0.05,0.004238605499267578,0.1088263988494873,0.02532027,0.09627217,-47.17307129606447,0.0,4200,0.07757329940795898,0.01582147094918857,0.014492976096851976,-44.9513776685662
3.5480690002441406,-44.72580166316036,5.846909770753462,-32.63000464315578,-58.50317061911875,0.5355917931938885,0.05,0.0043871402740478516,0.09601378440856934,0.025255093,0.093334705,-46.92834433277406,0.0,4200,0.07788920402526855,0.020179516231164752,0.018550584907696007,-44.92780532457873
3.527923822402954,-47.219675067374865,6.2568095206169625,-33.61721055997451,-60.66426349329802,0.5108302013172203,0.05,0.008506298065185547,0.09253597259521484,0.024681047,0.09869123,-46.95747740623414,0.0,4200,0.07462882995605469,0.025427088107774463,0.018306355368573377,-44.476365682978624
