time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
4.489493131637573,-89.71017290973471,12.201136049806445,-65.2255901037605,-115.46707375852321,0.43495832189455974,0.05,0.03452253341674805,1.0210130214691162,0.025676046,0.11317403,-118.56179970393737,2700,0.7845556735992432,0.051726758022657894,0.046738249552361305,-48.27142709162573
4.197037696838379,-82.369639030929,10.594964396261974,-62.17256240498013,-105.46992033295774,0.4363195189018146,0.05,0.017127275466918945,1.0973081588745117,0.025158295,0.115055755,-114.94258363663653,2700,0.7846570014953613,0.05634378072424203,0.04305203874421274,-48.25978095796445
4.093254089355469,-81.73949953922119,11.336580853603358,-63.421459338332326,-107.58691100363954,0.41484608504563725,0.05,0.03798103332519531,1.1066865921020508,0.025201244,0.11628354,-111.622275226895,2700,1.3578767776489258,0.04842947532389132,0.045495331583122,-48.153363468912616
4.285144805908203,-74.96184921304928,9.904153635493124,-59.268214790153046,-99.45964990171377,0.4084802564405524,0.05,0.030211210250854492,1.058161735534668,0.025682049,0.11937924,-107.95623262551044,2700,1.085209846496582,0.04893913197196139,0.03881981363135926,-48.40655748155452
3.733814001083374,-71.86973050639108,10.184184103848425,-53.683424525086835,-101.30054631787756,0.40923389941678456,0.05,0.03278946876525879,1.0677649974822998,0.025754437,0.117809616,-104.3475824135985,2700,1.671893835067749,0.049236687266082935,0.04215294014969893,-48.5748839392934
4.2114293575286865,-69.13715105080972,8.914181763673,-54.871205415381624,-94.95809641377556,0.4006510765410372,0.05,0.03251957893371582,1.1108934879302979,0.025449142,0.117271364,-100.82653927731963,2700,1.1119225025177002,0.043726362553172374,0.03962817024907487,-48.11478569772581
4.200952768325806,-63.45128033481939,5.721524188245759,-53.365258500157644,-80.63546481544009,0.4370174757161017,0.05,0.0341792106628418,1.070338487625122,0.025237441,0.116892226,-97.08901338306961,2700,1.32804274559021,0.04377109291527836,0.02535751381797769,-48.052972814110284
4.27734375,-62.43070492458383,5.969038675543267,-52.350671747029516,-79.10730977934135,0.4104519563147574,0.05,0.020926713943481445,1.0934288501739502,0.024694474,0.12108105,-93.62318253722104,2700,1.2195346355438232,0.023119889767632053,0.02197614072984317,-47.986933430698876
4.29309344291687,-59.01062185840736,5.12135328079697,-49.55678266186974,-73.6725507431209,0.41878028170412007,0.05,0.02179551124572754,1.0446701049804688,0.02549349,0.117160566,-90.16192646933968,2700,1.1876416206359863,0.031289870071182696,0.02602669491698407,-47.84676529195643
4.702250719070435,-57.91901975564847,4.993519681288058,-50.67354140260091,-70.43401613809533,0.410205232576359,0.05,0.022101879119873047,0.8140304088592529,0.02478618,0.119905,-86.93763579797056,2700,0.8810136318206787,0.024811811692701007,0.02309585770196011,-47.835256189373496
3.893956422805786,-56.18190599373015,3.979971039430532,-49.25152524919024,-66.64364289946955,0.40424277831659317,0.05,0.025194883346557617,1.0791199207305908,0.026802987,0.11790729,-83.86206281754653,2700,1.51334810256958,0.027853924136263603,0.021839495257825255,-47.8221254828248
3.748667001724243,-53.91379700627782,2.9437730429307947,-49.43949070229594,-64.00400096802615,0.42483254289769523,0.05,0.032473087310791016,1.047283411026001,0.025604771,0.12008336,-80.86723623641966,2700,1.6529722213745117,0.01509004086477715,0.01119144038887125,-47.819632679489615
4.416156053543091,-53.09434098445211,3.4385276458211753,-48.97846334009688,-68.07519492594888,0.4323112252462845,0.05,0.032671451568603516,0.9935147762298584,0.024291353,0.1053328,-78.08994671122291,2700,0.9397425651550293,0.01523149569109714,0.014453572180911818,-47.819632679489615
3.841888189315796,-52.249264975048206,2.2171727995105446,-48.88482325941509,-59.26144920003655,0.42409471707464147,0.05,0.05107283592224121,1.0863080024719238,0.026288457,0.10877344,-75.50587853760544,2700,1.4899053573608398,0.01075091283716798,0.010043183948300578,-47.82291174557546
4.398473024368286,-51.19879711470679,1.5822928732019772,-47.87304713032423,-55.237558699040854,0.43272520854976715,0.05,0.0352625846862793,1.0247857570648193,0.025341094,0.1136721,-73.07517039531557,2700,1.0251319408416748,0.00822496165011537,0.007236769018469988,-47.819632679489615
4.712032318115234,-50.93621433626503,1.4950165651559275,-48.521130885443405,-55.2694554910292,0.4465663029457687,0.05,0.016152143478393555,0.9288253784179688,0.024681512,0.11078129,-70.86127478941052,2700,0.8782799243927002,0.006465574714472608,0.005769083083967122,-47.819632679489615
3.998195171356201,-50.69092450197973,1.8508720602140318,-48.48155323376444,-55.824402759571484,0.43534263276922464,0.05,0.017574548721313477,1.0634119510650635,0.025187548,0.11124154,-68.84423976066743,2700,1.607569694519043,0.008425229527073655,0.007162765589530693,-47.819632679489615
4.002807140350342,-50.263099208742425,1.7436247857248321,-47.91026339895046,-54.941018246124244,0.4374496808255156,0.05,0.03905820846557617,0.96010422706604,0.025423912,0.11278608,-66.98612570547493,2700,1.4617187976837158,0.006467076840974547,0.005493014460865543,-47.819632679489615
4.430411338806152,-49.63337129103694,1.211350742132647,-48.09824978246917,-52.85499823653913,0.44870130095479416,0.05,0.0401461124420166,1.0098888874053955,0.024557808,0.10513957,-65.25085026403114,2700,1.115830898284912,0.005063227345711641,0.004465890564682792,-47.819632679489615
4.4016664028167725,-49.4630580481085,1.3520815583971333,-47.846279802266984,-55.80240939296959,0.4529623438769365,0.05,0.033028364181518555,1.1827704906463623,0.025166456,0.106931545,-63.67207104243888,2700,1.1899592876434326,0.004867368281752727,0.004426123062077798,-47.819632679489615
4.392130374908447,-49.433730052694536,1.0410517932321963,-47.9027855445762,-52.472358501199956,0.45257441677567756,0.05,0.034535884857177734,1.0069875717163086,0.02499256,0.10771324,-62.24823694346445,2700,1.0708796977996826,0.004572921515803637,0.0040994170814819255,-47.819632679489615
4.5136823654174805,-49.3189255136181,1.0925988251490444,-47.98002116609611,-52.7509248122617,0.44566509785056363,0.05,0.042960166931152344,1.0355052947998047,0.025274834,0.10945907,-60.95530580047982,2700,0.8748412132263184,0.0035218388077051187,0.003249340781533084,-47.819632679489615
4.935176372528076,-49.117458437819586,1.1288326450422181,-47.819632679489686,-53.75632440546864,0.44172680298087696,0.05,0.02079939842224121,0.7443463802337646,0.025042461,0.111482576,-59.7715210642138,2700,0.7316458225250244,0.002949687804216484,0.002757403637896522,-47.819632679489615
3.848984956741333,-48.892086170382875,0.8247556281539289,-47.85412945296424,-51.417572845872826,0.45883753058896143,0.05,0.0294649600982666,1.0386481285095215,0.02558429,0.102260485,-58.68357757483071,2700,1.9410655498504639,0.002831738561265857,0.002560055288250224,-47.819632679489615
4.214082479476929,-48.70913805127881,0.9403636905147486,-47.819632679489686,-51.708858446488584,0.4506590453498852,0.05,0.03534674644470215,1.0676467418670654,0.024699196,0.11231446,-57.68613362247552,2700,1.153686761856079,0.0029463043873847986,0.0022885957894383533,-47.819632679489615
4.829245328903198,-48.70523339389258,0.9332974291854886,-47.83781866277654,-52.509114357102824,0.4121943125165345,0.05,0.017476320266723633,0.8764886856079102,0.024989842,0.1226731,-56.78804359961723,2700,0.49092817306518555,0.002250222825264797,0.002064887990418188,-47.819632679489615
5.22417950630188,-48.650588363534204,0.8104643168889377,-47.819632679489686,-51.132072012089296,0.4388165961738834,0.05,0.01794266700744629,0.5685176849365234,0.024805136,0.107626624,-55.97429807600893,2700,0.7020692825317383,0.0026780055744495784,0.0024409366403988146,-47.819632679489615
4.732110977172852,-48.42443618306276,0.4958666304776763,-47.819632679489686,-49.51082923994545,0.4293135486206971,0.05,0.031226396560668945,1.032822608947754,0.024836974,0.11698227,-55.219311886714316,2700,1.227689504623413,0.002407904998091193,0.0019583782587461775,-47.819632679489615
5.228760004043579,-48.50754780788701,0.7417557949156789,-47.819632679489686,-51.82891058222947,0.4522014558618712,0.05,0.03251504898071289,0.5330052375793457,0.025210518,0.1051425,-54.54813547883158,2700,0.5043444633483887,0.0017791585991222634,0.00160061359793934,-47.819632679489615
4.310314178466797,-48.458656842383256,0.5978404666357601,-47.830216388176595,-50.35383405489405,0.44953243999693543,0.05,0.03276562690734863,1.091674566268921,0.025456859,0.108813986,-53.93918761518675,2700,1.1483497619628906,0.0016561168961846495,0.0014764379234903978,-47.819632679489615
4.727877378463745,-48.336046983795846,0.4697622526435123,-47.819632679489686,-49.75846712388478,0.463091757761521,0.05,0.017414331436157227,1.0033495426177979,0.025420666,0.10623847,-53.378873552047665,2700,0.8182847499847412,0.001235187043646354,0.0011382398293023274,-47.819632679489615
4.832186460494995,-48.23609254886058,0.48684904319291894,-47.819632679489686,-50.21941868621908,0.4575231227969943,0.05,0.017533540725708008,0.804469108581543,0.025336795,0.10863557,-52.86459545172896,2700,0.7314338684082031,0.0013260146584412854,0.001188415557923865,-47.819632679489615
4.311830759048462,-48.20146248841544,0.5488077390071878,-47.819632679489686,-50.21901829289583,0.4635711032128182,0.05,0.01881694793701172,1.0018846988677979,0.02498937,0.10651684,-52.39828215539761,2700,1.2906382083892822,0.0010861217498838115,0.000995756043421702,-47.819632679489615
4.322320461273193,-48.288031456939066,0.5428079481786944,-47.819632679489686,-50.02369291666734,0.46143162081927186,0.05,0.043398141860961914,1.0598392486572266,0.025023136,0.105619766,-51.98725708555176,2700,0.9892044067382812,0.0011603851048580935,0.0010631510463351914,-47.819632679489615
4.83102822303772,-48.2282981142209,0.5465467416568185,-47.819632679489686,-51.09405972778682,0.4447814416751959,0.05,0.01948261260986328,0.6480021476745605,0.024976106,0.10302306,-51.61136118841868,2700,0.5984635353088379,0.0011937390745988465,0.0011024859238681552,-47.819632679489615
5.015958547592163,-48.05326118299002,0.28161649037888214,-47.819632679489686,-49.263646499803535,0.4312730038413732,0.05,0.0319514274597168,0.6673364639282227,0.02475128,0.115854494,-51.25555118787581,2700,0.4960758686065674,0.0008023917899954481,0.0007301132796653664,-47.819632679489615
3.948355197906494,-48.09483323496643,0.3328982939012616,-47.819632679489686,-49.264520572713494,0.472659974775763,0.05,0.034311532974243164,1.076369047164917,0.024692608,0.101960294,-50.93947939258487,2700,1.4696035385131836,0.0007905975975335667,0.000741425158516454,-47.819632679489615
5.027994394302368,-48.03012270807318,0.35198047761963236,-47.819632679489686,-49.95416759901139,0.46992634755084545,0.05,0.017123699188232422,0.6214830875396729,0.025451656,0.10327052,-50.6485437241337,2700,1.1887035369873047,0.0007634964502945557,0.0006665499373824951,-47.819632679489615
4.934901237487793,-48.00111742816889,0.2365147834009165,-47.819632679489686,-49.000780915345246,0.46596620683571954,0.05,0.028473854064941406,0.5709083080291748,0.024280129,0.10246741,-50.38380109453722,2700,0.5657074451446533,0.0006564413258546466,0.0005980125156487299,-47.819632679489615
4.723121881484985,-48.053311221664394,0.37078240223085207,-47.819632679489686,-49.56528744157848,0.43575326186216834,0.05,0.02805328369140625,0.8389365673065186,0.024894746,0.1094357,-50.15075210724994,2700,0.5389974117279053,0.0007036419321192601,0.0006351713999194485,-47.819632679489615
5.042665958404541,-48.03174413869242,0.24522619292225614,-47.819632679489686,-48.80974815579435,0.4614510493751606,0.05,0.04072856903076172,0.6405160427093506,0.024831705,0.10697357,-49.93885131039419,2700,0.4773564338684082,0.0006016212990361886,0.0005868768970938155,-47.819632679489615
4.323057413101196,-48.005634233219446,0.26482131615970994,-47.819632679489686,-48.724150419025854,0.47039376519504283,0.05,0.025656700134277344,0.9856553077697754,0.024741614,0.10317613,-49.74552960267672,2700,0.8949592113494873,0.0004938211341092233,0.0004493424935182894,-47.819632679489615
4.738995790481567,-48.013411481916236,0.29229042581230363,-47.819632679489686,-49.35073894962736,0.4797349090965842,0.05,0.04029059410095215,0.8205909729003906,0.025571538,0.10370977,-49.57231779060067,2700,0.7756445407867432,0.0005400441183626118,0.0004874404921654151,-47.819632679489615
3.9494059085845947,-48.05365200765494,0.3363240347061223,-47.819632679489686,-49.26708413311358,0.46426882874295106,0.05,0.03214097023010254,1.023454189300537,0.025264299,0.10578542,-49.4204512123061,2700,1.3925213813781738,0.0005222978673026561,0.0004706152659077349,-47.819632679489615
4.430473804473877,-47.959566144047436,0.1710822575938236,-47.819632679489686,-48.56349491475171,0.45566711105066826,0.05,0.038190603256225586,1.0236551761627197,0.024769694,0.108483806,-49.274362705480236,2700,1.0596699714660645,0.00040298204643076204,0.0003732954164644497,-47.819632679489615
4.94209361076355,-48.08492540151323,0.4344503281748153,-47.819632679489686,-49.46511677132008,0.43343298949097087,0.05,0.03119826316833496,0.7003507614135742,0.02463343,0.10368253,-49.155418975083535,2700,0.4715273380279541,0.0005411434607527824,0.0004903648529060759,-47.819632679489615
4.647718191146851,-47.997583935279586,0.2825388918695648,-47.819632679489686,-48.85615754837393,0.4640888591177938,0.05,0.041764020919799805,0.8262374401092529,0.024356322,0.101983674,-49.03963547110314,2700,0.7860372066497803,0.00042622982105853526,0.00039535362557449757,-47.819632679489615
4.347815752029419,-47.93145430117394,0.1892314058389858,-47.819632679489686,-48.647128999700044,0.48761210251313586,0.05,0.033078908920288086,0.9473257064819336,0.024679562,0.10241824,-48.928817354110215,2700,1.10459303855896,0.00037438841275190223,0.0003920509410783589,-47.819632679489615
4.8151984214782715,-47.93281721923127,0.20667909758473213,-47.819632679489686,-48.95469973072386,0.4607494468602924,0.05,0.03429913520812988,0.6989274024963379,0.025051044,0.10515195,-48.82921734062232,2700,0.6861898899078369,0.00036137205491483987,0.00031592626936171583,-47.819632679489615
4.436044931411743,-47.93020139934556,0.1650263459276573,-47.819632679489686,-48.51153293582078,0.44716349062758587,0.05,0.04363393783569336,1.0671734809875488,0.024938513,0.10748116,-48.73931574649465,2700,1.168475866317749,0.00033732724517197864,0.00031549121527584,-47.819632679489615
4.150460481643677,-47.90276976234795,0.13749869540628804,-47.819632679489686,-48.44938591574899,0.445997013027527,0.05,0.03851485252380371,1.1101055145263672,0.024861388,0.1098038,-48.65566114807998,2700,1.4382801055908203,0.0003152126959126626,0.0002806721461448582,-47.819632679489615
4.7241880893707275,-47.96244243895165,0.23743604023977294,-47.819632679489686,-48.82551825916346,0.44920015172948147,0.05,0.04968595504760742,0.7661514282226562,0.025054572,0.10665992,-48.58633927716715,2700,0.8495755195617676,0.00028454061460052917,0.00025671305216923274,-47.819632679489615
4.750672101974487,-47.89326347712907,0.13240737219900864,-47.819632679489686,-48.49368383303978,0.4819780909701593,0.05,0.046468496322631836,0.8432269096374512,0.025342762,0.105727665,-48.51703169716334,2700,1.0104002952575684,0.00026794209218780873,0.0002495742535195455,-47.819632679489615
4.432643175125122,-47.90576705666289,0.15175592096569002,-47.819632679489686,-48.56588734981387,0.46222990063955355,0.05,0.004746913909912109,1.0091774463653564,0.025655331,0.11081503,-48.4559052331133,2700,1.2787649631500244,0.00024999318345209645,0.0002596434299260842,-47.819632679489615
4.54300856590271,-47.91834291950225,0.20916339392705657,-47.819632679489686,-48.78159132503381,0.4443499077998091,0.05,0.03407621383666992,0.9253811836242676,0.025152622,0.10981019,-48.40214900175219,2700,0.8786735534667969,0.00025211983491832505,0.00021176283947108525,-47.819632679489615
4.565524339675903,-47.9021627587012,0.1489275212139826,-47.819632679489686,-48.60109204427209,0.4870055351464664,0.05,0.031140565872192383,0.917870044708252,0.02478294,0.1013353,-48.352150377447096,2700,0.9581172466278076,0.0002574432997058954,0.00024461127474449933,-47.819632679489615
5.160367250442505,-47.891798288717645,0.13853917172444344,-47.819632679489686,-48.46087304091466,0.4558218892450624,0.05,0.018342018127441406,0.5965316295623779,0.0252429,0.105495445,-48.30611516857415,2700,0.45662927627563477,0.00028840784615073815,0.00026022318686531675,-47.819632679489615
4.845318555831909,-47.93258156297458,0.2257011228722041,-47.819632679489686,-48.69261180194362,0.4434735945400091,0.05,0.017642736434936523,0.8001642227172852,0.025209865,0.11636873,-48.26876180801419,2700,0.7413163185119629,0.00027452924464347673,0.0002386189020184992,-47.819632679489615
5.101969003677368,-47.930376596750335,0.22003051010472188,-47.819632679489686,-49.16547245675843,0.4561642075681768,0.05,0.033782243728637695,0.5398852825164795,0.025048658,0.10416316,-48.234923286887806,2700,1.0447819232940674,0.0002450237615574122,0.00024832335092079503,-47.819632679489615
4.455785036087036,-47.88510719687134,0.14515904191168733,-47.819632679489686,-48.580812085511546,0.47128559306311124,0.05,0.03909802436828613,0.9524548053741455,0.025160857,0.102145925,-48.19994167788616,2700,0.7565758228302002,0.0002464080513039588,0.00021398665799300345,-47.819632679489615
4.414914608001709,-47.87098549766429,0.12118302232341871,-47.819632679489686,-48.51552671561882,0.4442075784953969,0.05,0.016948938369750977,1.0901520252227783,0.024992723,0.11422078,-48.16704605986397,2700,1.157857894897461,0.00020498881450491937,0.00019316822212972175,-47.819632679489615
4.3646767139434814,-47.867530791671435,0.13105865389599713,-47.819632679489686,-48.649465705741086,0.4610598622738458,0.05,0.017118215560913086,1.0110585689544678,0.024675883,0.10951694,-48.13709453304472,2700,1.2744066715240479,0.00019807251402566097,0.0001834509719483639,-47.819632679489615
4.364866733551025,-47.91597657509724,0.2701889027334233,-47.819632679489686,-49.32359633944641,0.4425246361281477,0.05,0.017548322677612305,0.9511792659759521,0.025881272,0.108468354,-48.114982737249974,2700,1.3960916996002197,0.000255305918009357,0.0002446632200831708,-47.819632679489615
4.452744007110596,-47.93549007774554,0.29429681130356505,-47.819632679489686,-49.44113239553134,0.4411911542500664,0.05,0.017659664154052734,1.0055029392242432,0.024993781,0.10528877,-48.09703347129953,2700,1.251587152481079,0.0002231927965906926,0.00020832100921406742,-47.819632679489615
4.544413328170776,-47.85200452509072,0.11103016717802999,-47.819632679489686,-48.50880642453911,0.49531216945005846,0.05,0.01758098602294922,0.9764385223388672,0.024736887,0.09984379,-48.07253057667865,2700,1.0247917175292969,0.00017337651068190715,0.00016900727333857063,-47.819632679489615
4.422215461730957,-47.851989169227636,0.05208958315140643,-47.819632679489686,-48.052450210712934,0.45865181027261914,0.05,0.04572153091430664,1.054262399673462,0.024822956,0.108379774,-48.050476435933554,2700,1.1368682384490967,0.00016298774756850934,0.00015033231712545663,-47.819632679489615
5.362488031387329,-47.862985587640864,0.11816827111332753,-47.819632679489686,-48.529942405000696,0.4579683613082744,0.05,0.03665494918823242,0.5191292762756348,0.025517099,0.10538131,-48.03172735110429,2700,0.2649073600769043,0.00017037877360090927,0.00016080220585071206,-47.819632679489615
4.731789827346802,-47.90670883944318,0.19935558731337663,-47.819632679489686,-48.86518653499544,0.4562697470691919,0.05,0.036252498626708984,0.9028584957122803,0.025333261,0.111167334,-48.01922549993817,2700,0.6690483093261719,0.0001938560012288223,0.00018948986574774494,-47.819632679489615
4.539387941360474,-47.83335587975238,0.0342054556881504,-47.819632679489686,-48.014736937653616,0.4525054777009765,0.05,0.01772451400756836,0.9099774360656738,0.02454472,0.10447655,-48.00063853791959,2700,0.9871506690979004,0.00017053398851256567,0.00015301341941488094,-47.819632679489615
4.669522285461426,-47.85378597156381,0.12622634253811893,-47.819632679489686,-48.53441486391618,0.4844517995647278,0.05,0.0341336727142334,0.8849968910217285,0.024715941,0.10087778,-47.98595328128401,2700,0.7418670654296875,0.0001725787597099938,0.00016339241473222355,-47.819632679489615
3.972724676132202,-47.870605030674106,0.1394896596784257,-47.819632679489686,-48.59933984095694,0.47567501930781003,0.05,0.015547990798950195,1.0979440212249756,0.025053242,0.10106829,-47.97441845622302,2700,1.7019202709197998,0.00017730197229557824,0.00016823669263801475,-47.819632679489615
4.667938232421875,-47.82901777658305,0.04103696927779263,-47.819632679489686,-48.11319697326332,0.46366235035698367,0.05,0.0348050594329834,0.9749698638916016,0.025245234,0.107779995,-47.95987838825902,2700,0.8558409214019775,0.0001687941646797376,0.00015426391266148845,-47.819632679489615
4.769928455352783,-47.83943182958671,0.07474101099605839,-47.819632679489686,-48.32158560027985,0.4598904170733103,0.05,0.04466366767883301,0.8762366771697998,0.025131095,0.10882916,-47.94783373239179,2700,0.6633546352386475,0.00015284364907574923,0.00014321637622860688,-47.819632679489615
4.577017068862915,-47.83534968857816,0.05315415721300669,-47.819632679489686,-48.16035338539905,0.4867903776322806,0.05,0.03395652770996094,1.0494027137756348,0.024978073,0.103106566,-47.93658532801043,2700,1.0281493663787842,0.0001490531979762836,0.00014525850537004507,-47.819632679489615
4.755821704864502,-47.866902397400814,0.17972025337363282,-47.819632679489686,-49.07257395510601,0.4716863986560403,0.05,0.01753830909729004,0.9167795181274414,0.025102124,0.10661855,-47.92961703494947,2700,0.889735221862793,0.00013891095850509353,0.0001311696014141857,-47.819632679489615
4.66125226020813,-47.82853690443887,0.02384103627257477,-47.819632679489686,-47.937832856703054,0.47063315468002737,0.05,0.02185511589050293,0.9453508853912354,0.025555745,0.116021454,-47.91950902189841,2700,0.810920238494873,0.0001349317780834532,0.00012817195578644595,-47.819632679489615
5.064249038696289,-47.83174698400833,0.042925041507680305,-47.819632679489686,-48.05711579447204,0.4734670553023167,0.05,0.043265342712402344,0.655872106552124,0.024820127,0.10580015,-47.91073281810941,2700,0.6385626792907715,0.00014246382695293824,0.00012676899906154148,-47.819632679489615
